article_index,article_title,article_date,sentence,category,auto_tagged_voice
161,The Senate has voted unanimously to declare solidarity with Israel.,2023-10-19,"
The  vote  reflects  the  sweeping  support  that  lawmakers  have  been  voicing  for  Israel  since  Oct.  7,  when  Hamas  fighters  attacked  Israeli  kibbutzim  and  military  bases  along  the  Gaza  border,  killing  more  than  1,400  civilians  and  soldiers  and  kidnapping  hostages,  including  Americans.
",israel,ACTIVE
161,The Senate has voted unanimously to declare solidarity with Israel.,2023-10-19,"
Around  the  world,  large  groups  of  demonstrators  have  taken  to  the  streets  to  denounce  Israel’s  bombing  campaign  since  a  blast  at  a  hospital  in  Gaza  City  that  killed  hundreds  on  Tuesday. ",palestine,ACTIVE
575,More Clashes Turn Deadly In West Bank,2023-10-21," The  deadliest  fighting  occurred  in  the  Nur  Shams  refugee  camp,  where  Israeli  forces  also  carried  out  a  rare  drone  strike.Deadly  violence  is  surging  across  the  Israeli-occupied  West  Bank,  where  13  Palestinians  and  one  Israeli  officer  were  killed  in  clashes  on  Thursday,  according  to  Palestinian  and  Israeli  officials.The  worst  clashes  broke  out  in  the  Nur  Shams  refugee  camp,  a  densely  populated  residential  area  that  Israeli  forces  raided  Thursday  morning. ",both,PASSIVE
575,More Clashes Turn Deadly In West Bank,2023-10-21," But  Palestinians  in  the  camp  fought  back,  shooting  at  Israeli  soldiers  and  throwing  improvised  bombs  at  them,  killing  one  officer,  the  Israeli  military  said.Palestinian  health  authorities  said  that  13  Palestinians,  including  five  children,  were  killed  in  the  clashes  in  Nur  Shams. ",both,
575,More Clashes Turn Deadly In West Bank,2023-10-21," But  Palestinians  in  the  camp  fought  back,  shooting  at  Israeli  soldiers  and  throwing  improvised  bombs  at  them,  killing  one  officer,  the  Israeli  military  said.Palestinian  health  authorities  said  that  13  Palestinians,  including  five  children,  were  killed  in  the  clashes  in  Nur  Shams. ",both,
575,More Clashes Turn Deadly In West Bank,2023-10-21," But  Palestinians  in  the  camp  fought  back,  shooting  at  Israeli  soldiers  and  throwing  improvised  bombs  at  them,  killing  one  officer,  the  Israeli  military  said.Palestinian  health  authorities  said  that  13  Palestinians,  including  five  children,  were  killed  in  the  clashes  in  Nur  Shams. ",both,PASSIVE
575,More Clashes Turn Deadly In West Bank,2023-10-21, The  Israeli  military  reported  that  one  of  its  officers  was  killed. ,israel,PASSIVE
575,More Clashes Turn Deadly In West Bank,2023-10-21," Since  the  devastating  attack  on  Israel  on  Oct.  7  and  Israel's  retaliatory  strikes  on  Gaza,  Palestinians  have  been  protesting  in  many  towns  in  the  West  Bank  and  clashing  with  Israeli  soldiers.On  Thursday,  Israeli  forces  staged  simultaneous  raids  in  Bethlehem,  Hebron,  Jericho,  Nablus  and  Ramallah,  searching  for  militants  connected  to  Hamas,  the  armed  Palestinian  organization  that  carried  out  the  Oct.  7  attack,  which  killed  more  than  1,400  people,  mostly  civilians.Since  then,  Palestinian  human  rights  groups  say  that  more  than  70  Palestinians  have  been  killed  in  the  West  Bank  in  clashes  with  Israeli  forces  and  armed  Israeli  settlers,  by  far  the  most  in  any  consecutive  two  weeks  this  year. ",both,ACTIVE
575,More Clashes Turn Deadly In West Bank,2023-10-21," Since  the  devastating  attack  on  Israel  on  Oct.  7  and  Israel's  retaliatory  strikes  on  Gaza,  Palestinians  have  been  protesting  in  many  towns  in  the  West  Bank  and  clashing  with  Israeli  soldiers.On  Thursday,  Israeli  forces  staged  simultaneous  raids  in  Bethlehem,  Hebron,  Jericho,  Nablus  and  Ramallah,  searching  for  militants  connected  to  Hamas,  the  armed  Palestinian  organization  that  carried  out  the  Oct.  7  attack,  which  killed  more  than  1,400  people,  mostly  civilians.Since  then,  Palestinian  human  rights  groups  say  that  more  than  70  Palestinians  have  been  killed  in  the  West  Bank  in  clashes  with  Israeli  forces  and  armed  Israeli  settlers,  by  far  the  most  in  any  consecutive  two  weeks  this  year. ",both,PASSIVE
575,More Clashes Turn Deadly In West Bank,2023-10-21, Arab  news  channels  reported  that  some  of  wounded  had  died  from  loss  of  blood. ,palestine,ACTIVE
1035,Student Letter Hits Fault Line In Free Speech,2023-10-19," The  students  say  it's  a  campaign  to  shut  them  up.On  a  campus  already  bitterly  divided,  the  statement  poured  acid  all  over  Harvard  Yard.A  coalition  of  more  than  30  student  groups  posted  an  open  letter  on  the  night  of  the  Hamas  attack,  saying  that  Israel  was  ""entirely  responsible""  for  the  violence  that  ended  up  killing  more  than  1,400  people,  most  of  them  civilians.The  letter,  posted  on  social  media  before  the  extent  of  the  killings  was  known,  did  not  include  the  names  of  individual  students.But  within  days,  students  affiliated  with  those  groups  were  being  doxxed,  their  personal  information  posted  online. ",israel,ACTIVE
1035,Student Letter Hits Fault Line In Free Speech,2023-10-19," Some  students  knew  people  who  had  been  killed  in  the  attack.To  them,  the  anti-Israel  statement  sounded  divorced  from  reality.",israel,PASSIVE
713,"From Germany to Boston, Palestinian-Themed Events Are Being Called Off",2023-10-22," Others  cited  sensitivity,  calling  the  cancellations  and  postponements  understandable,  if  unfortunate,  responses  at  a  moment  when  emotions  are  raw:  The  Hamas  attack  killed  at  least  1,400  Israelis  in  what  President  Biden  called  ""the  deadliest  day  for  Jews  since  the  Holocaust,""  and  since  then  Israeli  strikes  have  killed  more  than  4,100  people  in  Gaza,  according  to  the  Hamas-run  health  ministry.But  some  fear  that  the  net  effect  will  be  to  muzzle  events,  and  voices,  that  might  have  promoted  greater  understanding  at  a  key  moment  in  the  history  of  the  region.",both,ACTIVE
713,"From Germany to Boston, Palestinian-Themed Events Are Being Called Off",2023-10-22," Others  cited  sensitivity,  calling  the  cancellations  and  postponements  understandable,  if  unfortunate,  responses  at  a  moment  when  emotions  are  raw:  The  Hamas  attack  killed  at  least  1,400  Israelis  in  what  President  Biden  called  ""the  deadliest  day  for  Jews  since  the  Holocaust,""  and  since  then  Israeli  strikes  have  killed  more  than  4,100  people  in  Gaza,  according  to  the  Hamas-run  health  ministry.But  some  fear  that  the  net  effect  will  be  to  muzzle  events,  and  voices,  that  might  have  promoted  greater  understanding  at  a  key  moment  in  the  history  of  the  region.",both,ACTIVE
244,Israeli Airstrike Hits Greek Orthodox Church Compound in Gaza City,2023-10-20,"
The  Gazan  health  ministry,  which  is  controlled  by  Hamas,  said  at  least  16  people  were  killed  and  many  others  were  still  buried  under  rubble. ",palestine,PASSIVE
244,Israeli Airstrike Hits Greek Orthodox Church Compound in Gaza City,2023-10-20," He  said  that  many  of  those  who  died  were  Christians  and  members  of  the  enclave’s  minority  religious  community.
",palestine,ACTIVE
244,Israeli Airstrike Hits Greek Orthodox Church Compound in Gaza City,2023-10-20," “But  those  who  were  killed  —  we  can’t  bring  them  back.”
",palestine,PASSIVE
244,Israeli Airstrike Hits Greek Orthodox Church Compound in Gaza City,2023-10-20,"
On  Friday,  former  Representative  Justin  Amash  wrote  on  X,  the  platform  formerly  known  as  Twitter,  that  several  of  his  relatives  were  among  those  killed. ",palestine,
244,Israeli Airstrike Hits Greek Orthodox Church Compound in Gaza City,2023-10-20,"
The  church  is  a  five-minute  walk  from  the  Ahli  Arab  Hospital,  where  an  explosion  killed  and  injured  hundreds  of  people  on  Tuesday  night. ",palestine,ACTIVE
241,Israelis Praise Biden Visit but Fear U.S. Constraints on Action,2023-10-19,"
In  the  wake  of  a  visit  by  President  Biden,  Israelis  on  Thursday  praised  his  courage  in  coming  at  a  time  of  war  and  for  his  full-throated  support,  as  he  pledged  “we  will  not  let  you  ever  be  alone”  after  attacks  from  Hamas  killed  at  least  1,400  Israelis.
",israel,ACTIVE
227,Don't Let Israel Become a Nation of Revenge,2023-10-20," Bialik  wrote  it  after  learning  of  the  horrors  of  the  1903  Kishinev  pogrom.But  in  his  words  I  see  the  many  little  ones  from  the  various  communities  in  Israel  and  Gaza  whose  names  appear  in  news  reports  as  having  been  killed  in  the  past  11  days  --  10  months  old;  1  week  old;  2,  4,  5  years  old. ",both,PASSIVE
227,Don't Let Israel Become a Nation of Revenge,2023-10-20, It  is  a  violation  of  our  collective  humanity.I  have  friends  who  were  killed  and  who  lost  children  in  Hamas's  murderous  attack  on  Oct.  7. ,israel,PASSIVE
227,Don't Let Israel Become a Nation of Revenge,2023-10-20, I  have  friends  who  were  injured  and  killed  in  Gaza  in  the  days  that  followed. ,palestine,
593,Thursday Briefing: President Biden backs Israel,2023-10-19,"
Biden  backs  Israel  on  hospital  explosion

Outrage  has  rippled  through  the  Arab  world  over  a  blast  that  killed  hundreds  at  a  hospital  in  Gaza. ",palestine,ACTIVE
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19,"
The  possible  breakthrough  on  aid  delivery  came  amid  protests  in  multiple  countries  after  the  explosion  Tuesday  night  that  killed  hundreds  of  people  at  a  hospital  in  Gaza  City. ",palestine,ACTIVE
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," Israel  and  militant  group  Hezbollah  have  traded  artillery  fire  across  Israel’s  northern  border  with  Lebanon,  clashes  on  the  West  Bank  have  killed  dozens  of  Palestinians,  and  Iran  has  repeatedly  hinted  at  marshaling  its  allies  across  the  Middle  East  for  a  broader  war  against  Israel.

",palestine,ACTIVE
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19,"

Instead,  an  Israeli  strike  hit  the  outside  of  their  home  that  night,  injuring  the  entire  family  and  killing  his  14-year-old  sister.
",palestine,ACTIVE
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Samar  Abu  Elouf/The  New  York  Times)



















Mourners  grieve  over  the  bodies  of  relatives  killed  by  Israeli  airstrikes  at  a  makeshift  morgue  in  Khan  Younis,  in  southern  Gaza,  on  Friday,  Oct.  20,  2023. ",palestine,
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Tamir  Kalifa/The  New  York  Times)



















Mourners  at  a  funeral  for  children  killed  in  an  Israeli  airstrike  on  Khan  Younis,  in  the  southern  Gaza  Strip,  on  Thursday,  Oct.  19,  2023. ",palestine,
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Tamir  Kalifa/The  New  York  Times)



















A  man  cradles  the  body  of  a  loved  one  who  was  killed  by  an  Israel  airstrike  as  he  is  driven  to  the  cemetery  for  the  burial  in  Khan  Younis,  in  southern  Gaza,  on  Wednesday,  Oct.  18,  2023. ",palestine,PASSIVE
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Sergey  Ponomarev/The  New  York  Times)



















Mohamed  Salah,  Egypt  and  the  scrutiny  of  his  words  about  the  war  in  Israel  and  Gaza



















Mourners  at  a  funeral  for  a  family  killed  in  an  Israeli  airstrike  on  Khan  Younis,  in  the  southern  Gaza  Strip,  on  Thursday,  Oct.  19,  2023. ",palestine,ACTIVE
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Yousef  Masoud/The  New  York  Times)



















Mourners  carry  the  body  of  a  child  killed  in  an  Israeli  airstrike  on  Khan  Younis,  in  southern  Gaza,  on  Thursday,  Oct.  19,  2023. ",palestine,
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Tamir  Kalifa/The  New  York  Times)



















Mourners  carry  a  body  at  a  funeral  for  a  family  killed  in  an  Israeli  airstrike  on  Khan  Younis,  in  the  southern  Gaza  Strip,  on  Thursday,  Oct.  19,  2023. ",palestine,
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Yousef  Masoud/The  New  York  Times)



















Mourners  carry  the  bodies  of  children  killed  in  an  Israeli  airstrike  on  Khan  Younis,  in  southern  Gaza,  on  Thursday,  Oct.  19,  2023. ",palestine,ACTIVE
1259,"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19," (Samar  Abu  Elouf/The  New  York  Times)



















Casualties  continue  to  mount  in  Gaza,  with  many  children  among  those  killed  or  injured. ",palestine,
151,Israel-Hamas War Brings Tensions to Europe: What Travelers Need to Know,2023-10-18,"
Last  week,  monuments  and  government  buildings  across  Europe  were  lit  up  in  blue  and  white  —  a  show  of  solidarity  with  Israel  after  the  assault  by  Hamas  on  Oct.  7  that  killed  at  least  1,400  Israeli  civilians. ",israel,ACTIVE
1017,What the Laws of War Say About Forced Displacement and ‘Human Shields’,2023-10-19,"
Gaza  health  officials  said  on  Thursday  that  at  least  3,785  people  had  been  killed  since  Oct.  7,  including  1,524  children,  while  Gaza’s  government  press  office  said  more  than  a  million  Palestinians  in  the  enclave  had  been  displaced.
",palestine,PASSIVE
946,How Two American Hostages Were Set Free From Gaza,2023-10-21,"
Hamas  gunmen  had  just  slaughtered  more  than  1,400  people  and  kidnapped  more  than  200,  including  Americans,  and  Mr.  Blinken  raised  the  issue  of  the  hostages  with  the  prime  minister,  according  to  two  senior  State  Department  officials. ",israel,ACTIVE
946,How Two American Hostages Were Set Free From Gaza,2023-10-21," And  even  though  Israel  allowed  a  trickle  of  humanitarian  aid  —  20  trucks  for  two  million  people  —  into  Gaza  on  Saturday,  Israeli  warplanes  show  no  sign  of  relenting  in  a  campaign  that  is  intended  to  destroy  Hamas  but  has  also  killed  thousands  of  civilians.
",palestine,ACTIVE
946,How Two American Hostages Were Set Free From Gaza,2023-10-21,"
It  was  these  people,  Mr.  al-Hayya  insisted,  who  had  slaughtered  the  Israeli  civilians  and  kidnapped  dozens  of  civilians  and  then  dragged  them  back  through  the  broken  fence  to  Gaza.
",israel,ACTIVE
946,How Two American Hostages Were Set Free From Gaza,2023-10-21," Videos  show  Hamas  gunmen  shooting  and  killing  unarmed  civilians  on  streets,  in  neighborhoods  and  at  an  outdoor  music  festival. ",israel,ACTIVE
946,How Two American Hostages Were Set Free From Gaza,2023-10-21," Videos  show  Hamas  gunmen  shooting  and  killing  unarmed  civilians  on  streets,  in  neighborhoods  and  at  an  outdoor  music  festival. ",israel,
551,Biden’s Moment: A President Convinced of America’s Role in the World,2023-10-20," After  the  horrific  scenes  of  burned  babies  and  kibbutz  residents  shot,  raped  or  taken  hostage  by  Hamas,  he  will  almost  certainly  get  the  billions  he  is  expected  to  ask  for  Thursday  night  to  defend  Israel. ",israel,ACTIVE
710,Biden Urges Caution in War on Hamas,2023-10-19," As  Israel  seeks  to  destroy  Hamas,  which  killed  more  than  1,400  people  and  took  nearly  200  hostages,  his  message  was  that  it  should  not  give  into  excesses  that  cause  unnecessary  loss  of  innocent  life  --  and  in  the  process,  squander  the  world's  sympathy  the  way  the  United  States  eventually  did  two  decades  ago.The  president  announced  $100  million  in  aid  to  help  civilians  in  Gaza  and  the  West  Bank. ",israel,ACTIVE
710,Biden Urges Caution in War on Hamas,2023-10-19," Aides  familiar  with  the  plan  said  about  $10  billion  in  mostly  military  assistance  for  Israel  would  be  part  of  a  roughly  $100  billion  request  for  emergency  funds  that  would  also  help  Ukraine  and  Taiwan  and  fortify  the  U.S.-Mexico  border.The  president  said  he  had  convinced  Egypt  to  allow  20  trucks  of  humanitarian  aid  into  Gaza,  where  the  health  ministry  has  said  more  than  3,000  people  have  died  since  Oct.  7.",palestine,ACTIVE
710,Biden Urges Caution in War on Hamas,2023-10-19,"The  Israeli  prime  minister  preferred  his  own  definition,  recounting  for  Mr.  Biden  the  horrors  of  the  Oct.  7  attack  by  Hamas,  describing  women  being  raped,  soldiers  being  beheaded  and  children  hunted  down  in  hiding  places  in  their  homes. ",israel,PASSIVE
710,Biden Urges Caution in War on Hamas,2023-10-19," Aides  said  Mr.  Biden  would  instead  speak  by  telephone  during  his  flight  home  with  two  of  the  Arab  leaders  he  was  supposed  to  meet  in  Amman:  President  el-Sisi  of  Egypt  and  President  Mahmoud  Abbas  of  the  Palestinian  Authority.Some  of  Mr.  Biden's  senior  aides  learned  only  during  the  motorcade  ride  to  Joint  Base  Andrews  outside  Washington  that  the  Jordan  stop  was  being  scrapped,  and  they  rushed  to  confirm  it  before  Air  Force  One  took  off.John  F.  Kirby,  a  spokesman  for  the  White  House  National  Security  Council,  played  down  the  rupture,  saying  that  Mr.  Abbas  felt  compelled  to  leave  Amman  to  return  to  the  West  Bank  to  observe  three  days  of  mourning  for  the  hundreds  killed  at  the  hospital.",palestine,
124,It Is Impossible to Know What to Believe in This Hideous War,2023-10-20,"
I  went  to  bed  on  Tuesday  night  assuming,  as  many  people  did,  that  an  Israeli  airstrike  had  killed  at  least  500  people  in  Al-Ahli  hospital  in  Gaza. ",palestine,ACTIVE
124,It Is Impossible to Know What to Believe in This Hideous War,2023-10-20, Palestinian  leaders  claimed  Israel  had  committed  a  massacre;  the  Palestinian  official  Saeb  Erekat  told  CNN  that  at  least  500  people  had  been  killed. ,palestine,PASSIVE
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20," Violence  Surges  in  West  Bank,  With  13  Palestinians  and  an  Israeli  Killed  T-I-T-L-E-E-N-D.  ",both,
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20,"
Deadly  violence  is  surging  across  the  Israeli-occupied  West  Bank,  where  13  Palestinians  and  one  Israeli  officer  were  killed  in  clashes  on  Thursday,  according  to  Palestinian  and  Israeli  officials.
",both,PASSIVE
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20," But  Palestinians  in  the  camp  fought  back,  shooting  at  Israeli  soldiers  and  throwing  improvised  bombs  at  them,  killing  one  officer,  the  Israeli  military  said.
",israel,
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20," But  Palestinians  in  the  camp  fought  back,  shooting  at  Israeli  soldiers  and  throwing  improvised  bombs  at  them,  killing  one  officer,  the  Israeli  military  said.
",israel,
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20,"
Palestinian  health  authorities  said  that  13  Palestinians,  including  five  children,  were  killed  in  the  clashes  in  Nur  Shams. ",palestine,PASSIVE
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20, The  Israeli  military  reported  that  one  of  its  officers  was  killed. ,israel,PASSIVE
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20,"
On  Thursday,  Israeli  forces  staged  simultaneous  raids  in  Bethlehem,  Hebron,  Jericho,  Nablus  and  Ramallah,  searching  for  militants  connected  to  Hamas,  the  armed  Palestinian  organization  that  carried  out  the  Oct.  7  attack,  which  killed  more  than  1,400  people,  mostly  civilians.
",israel,ACTIVE
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20,"
Since  then,  Palestinian  human  rights  groups  say  that  more  than  70  Palestinians  have  been  killed  in  the  West  Bank  in  clashes  with  Israeli  forces  and  armed  Israeli  settlers,  by  far  the  most  in  any  consecutive  two  weeks  this  year. ",palestine,PASSIVE
1299,"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20, Arab  news  channels  reported  that  some  of  wounded  had  died  from  loss  of  blood. ,palestine,ACTIVE
1193,"What Is Hezbollah, the Group That Poses a Threat to Israel From the North?",2023-10-19,"
Israel  and  Hezbollah  have  been  trading  fire  almost  daily  since  Oct.  7,  when  Hamas  mounted  attacks  in  Israel  that  killed  1,400  people,  according  to  the  Israeli  authorities. ",israel,ACTIVE
1193,"What Is Hezbollah, the Group That Poses a Threat to Israel From the North?",2023-10-19, One  Israeli  civilian  has  been  killed. ,israel,PASSIVE
1193,"What Is Hezbollah, the Group That Poses a Threat to Israel From the North?",2023-10-19," A  number  of  fighters  from  Hezbollah  and  Hamas  also  have  been  killed.
",palestine,PASSIVE
1313,"Who is Rachel Edri? To many Israelis, a folk hero born out of the Hamas attacks.",2023-10-18," All  of  their  captors  were  killed.
",palestine,PASSIVE
628,Israel War Might Change How Voters Perceive Biden,2023-10-22," Biden's  forceful  proclamation  of  the  nation's  leadership  on  the  international  stage  since  the  Hamas  attacks  that  killed  more  than  1,400  Israelis  --  he  has  given  two  major  White  House  speeches  and  traveled  to  Tel  Aviv  to  meet  with  local  leaders  and  console  grieving  Israelis  --  has  given  Democrats  hope  that  he  can  persuade  skeptical  voters  to  view  him  in  a  new  light.But  strategists  from  both  parties  said  that  even  if  Mr.  Biden  successfully  steers  his  country  through  the  latest  international  crisis,  any  political  lift  that  he  might  enjoy  could  be  short-lived. ",israel,ACTIVE
574,The U.S. vetoes a Security Council resolution on the Israel-Hamas conflict.,2023-10-18," 
The  Security  Council  has  struggled  to  respond  to  Hamas’s  terrorist  attacks  on  Israel  on  Oct.  7,  which  killed  more  than  1,400  people  and  left  nearly  200  others  as  hostages. ",israel,ACTIVE
574,The U.S. vetoes a Security Council resolution on the Israel-Hamas conflict.,2023-10-18," Israel  has  replied  with  retaliatory  strikes  on  Gaza,  killing  more  than  3,000  Palestinians  and  injuring  more  than  9,000,  including  nearly  1,000  children,  according  to  the  U.N..
",palestine,ACTIVE
1006,The Marketing of a Massacre,2023-10-21, Never  mind  that  they  slaughtered  babies. ,israel,ACTIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21," Amid  a  war  between  Israel  and  Hamas  that  has  killed  thousands,  more  than  2  million  people  are  trapped  in  the  territory,  many  of  them  displaced  from  their  homes,  with  rapidly  dwindling  vital  supplies.",both,ACTIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21,"The  primary  concern  voiced  by  the  Israeli  government  is  that  the  aid  not  strengthen  or  fall  into  the  hands  of  Hamas,  whose  Oct.  7  assault  into  Israel  killed  some  1,400  people  and  captured  about  200  hostages.Hamas  on  Friday  released  two  Americans  it  had  held  captive,  according  to  officials  on  both  sides  of  the  conflict,  after  discussions  with  Qatar,  which  has  acted  as  an  intermediary  between  Hamas  and  Washington. ",israel,ACTIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21," Hundreds  of  thousands  of  people  have  fled  to  southern  Gaza,  which  is  also  being  bombarded,  though  not  as  intensively.More  than  4,100  people  in  Gaza  have  been  killed  in  the  conflict,  according  to  Hamas's  health  ministry,  with  an  unknown  number  still  buried,  dead  or  alive,  under  the  rubble. ",palestine,PASSIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21," Among  those  killed  have  been  dozens  of  aid,  rescue  and  medical  workers.On  Friday,  a  strike  hit  a  school-turned-shelter  in  central  Gaza,  killing  six  people,  according  to  a  U.N.  relief  agency,  and  another  struck  the  compound  of  a  Greek  Orthodox  Church  in  Gaza  City,  in  the  north,  that  was  also  sheltering  displaced  people,  killing  at  least  16,  according  to  the  Gaza  health  ministry. ",palestine,
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21," Among  those  killed  have  been  dozens  of  aid,  rescue  and  medical  workers.On  Friday,  a  strike  hit  a  school-turned-shelter  in  central  Gaza,  killing  six  people,  according  to  a  U.N.  relief  agency,  and  another  struck  the  compound  of  a  Greek  Orthodox  Church  in  Gaza  City,  in  the  north,  that  was  also  sheltering  displaced  people,  killing  at  least  16,  according  to  the  Gaza  health  ministry. ",palestine,ACTIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21," Among  those  killed  have  been  dozens  of  aid,  rescue  and  medical  workers.On  Friday,  a  strike  hit  a  school-turned-shelter  in  central  Gaza,  killing  six  people,  according  to  a  U.N.  relief  agency,  and  another  struck  the  compound  of  a  Greek  Orthodox  Church  in  Gaza  City,  in  the  north,  that  was  also  sheltering  displaced  people,  killing  at  least  16,  according  to  the  Gaza  health  ministry. ",palestine,ACTIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21,"The  Israeli  bombing  campaign  has  prompted  protests  in  many  countries,  particularly  Muslim  ones,  and  a  surge  of  deadly  violence  in  the  Israeli-occupied  West  Bank,  where  13  Palestinians  and  one  Israeli  officer  were  killed  in  clashes  on  Thursday,  according  to  Palestinian  and  Israeli  officials.The  worst  violence  took  place  in  the  Nur  Shams  refugee  camp,  a  densely  populated  residential  area  that  Israeli  forces  raided  Thursday  morning,  where  five  of  those  killed  were  children,  Palestinian  health  authorities  said. ",both,PASSIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21,"The  Israeli  bombing  campaign  has  prompted  protests  in  many  countries,  particularly  Muslim  ones,  and  a  surge  of  deadly  violence  in  the  Israeli-occupied  West  Bank,  where  13  Palestinians  and  one  Israeli  officer  were  killed  in  clashes  on  Thursday,  according  to  Palestinian  and  Israeli  officials.The  worst  violence  took  place  in  the  Nur  Shams  refugee  camp,  a  densely  populated  residential  area  that  Israeli  forces  raided  Thursday  morning,  where  five  of  those  killed  were  children,  Palestinian  health  authorities  said. ",both,ACTIVE
524,"Despite Promises, Aid For Gaza Is Still Stuck At Border With Egypt",2023-10-21," The  Israelis  staged  simultaneous  raids  in  Bethlehem,  Hebron,  Jericho,  Nablus  and  Ramallah,  searching  for  militants  connected  to  Hamas.But  Palestinians  in  Nur  Shams  fought  back,  shooting  and  throwing  improvised  explosives  at  Israeli  soldiers,  killing  one  officer,  the  Israeli  military  said.Within  Israel,  signs  abound  of  preparations  for  a  longer,  larger-scale  war  than  the  country  has  fought  in  years. ",israel,ACTIVE
938,"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18," President  Biden  backed  Israel’s  claim  that  a  Gaza  City  explosion  that  killed  hundreds,  which  Hamas  blamed  on  Israel,  had  come  from  a  failed  rocket  launch  by  an  armed  Palestinian  group.
",palestine,ACTIVE
938,"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18,"
President  Biden  on  Wednesday  backed  Israel’s  contention  that  a  Palestinian  group  had  caused  an  explosion  at  a  Gaza  hospital  that  killed  hundreds  of  people. ",palestine,ACTIVE
938,"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18,"
Gazan  officials  said  on  Wednesday  that  471  people  had  been  killed  and  hundreds  more  injured. ",palestine,PASSIVE
938,"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18," They  killed  some  1,400  people,  mostly  civilians,  Israeli  officials  say,  and  took  about  200  hostages  back  to  Gaza.
",israel,ACTIVE
938,"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18," The  Gazan  Health  Ministry  said  on  Wednesday  that  3,478  people  had  been  killed  in  Gaza,  including  those  in  the  hospital  strike,  most  of  them  civilians,  with  as  many  as  1,300  others  still  buried  under  rubble.
",palestine,PASSIVE
938,"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18,"
“Children  slaughtered. ",israel,ACTIVE
938,"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18, Babies  slaughtered. ,israel,ACTIVE
1284,The Interpreter: Human Shields and Forced Displacement,2023-10-19,"
Gaza  health  officials  said  on  Thursday  that  at  least  3,785  people  had  been  killed  since  Oct.  7,  including  1,524  children,  while  Gaza’s  government  press  office  said  more  than  a  million  Palestinians  in  the  enclave  had  been  displaced.
",palestine,PASSIVE
719,Friday Briefing: Gaza Aid Deal Sees Progress,2023-10-19," 
The  toll:  Gaza  health  officials  said  at  a  news  conference  that  at  least  3,785  people  had  been  killed  in  the  enclave  since  Oct.  7. ",palestine,PASSIVE
719,Friday Briefing: Gaza Aid Deal Sees Progress,2023-10-19," U.S.  intelligence  agencies  estimate  the  blast  killed  between  100  and  300  people,  but  cautioned  that  their  assessments  could  change. 
",palestine,ACTIVE
